web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697039996-275","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10884280","AUDI A3 1.4 TFSI Ambition","","CHF 10'900.–","01.2014","Limousine","131'750 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.2 l/100 km","Oui","27.11.2019","Non","Non","","Zürcherstrasse 71, 8730 Uznach","Listing ID: 10884280","","2023-09-24"
"1697040003-276","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2009-occasion-9508463","AUDI A3 Sportback 2.0 TDI Ambiente S-tronic","***TOP ZUSTAND***","CHF 10'900.–","05.2009","Limousine","147'000 km","Diesel","Boîte manuelle automatisée","170 PS (125 kW)","Traction avant","5.7 l/100 km","Oui","24.01.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Im Dorf 17, 3298 Oberwil b. Büren","Listing ID: 9508463","***TOP ZUSTAND*** Frisch ab MFK / Frisch ab Service / 12 Monate Garantie/ Nichtraucher","2022-11-14"
"1697040010-277","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10589790","AUDI A3 1.4 TFSI Ambition","Fix-Preis","CHF 10'900.–","02.2013","Limousine","120'000 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.2 l/100 km","Non","","Non","Non","","Weiachstrasse 2, 8413 Neftenbach - Winterthur","Listing ID: 10589790","zzgl. Ablieferungspauschale

Zur Besichtigung, bitte telefonische Voranmeldung, die Fahrzeuge stehen zum Teil auf externen Parkplatzen.","2023-06-07"
"1697040019-278","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10709209","AUDI A3 Sportback 1.4 TFSI Ambition","Frisch ab MFK & Service, Bi-Xenon, Connectivity Paket, Paket Innenspiegel, PDC vorne & hinten,","CHF 10'900.–","07.2013","Limousine","168'000 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.3 l/100 km","Oui","16.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sternmatt 9, 6010 Kriens","Listing ID: 10709209","Zum Verkauf steht ein Audi A3 Sportback 1.4 TFSI Ambition in einem sehr gepflegten Zustand (innen wie aussen als auch technisch) in Gletscherweiss schwarzMetallic. Das Fahrzeug ist nachlackierungsfrei und kann mit einem mitgebrachten oder von uns zur Verfügung gestellten Lackschichtenmessgäret gemessen werden. Auf den letzten 60‘518 Km lag der Durschschnittsverbrauch bei nur 6.2 Liter (siehe Bild Bordcomputer). 

* Finanzierung / Leasing möglich*
* Garantie*
* Eintausch möglich *


Besonderes:

-Frisch ab Service (alle Servicearbeiten bei AMAG durchgeführt, Serviceverlauf vorhanden)
-Frisch ab MFK August 2023
-Unfallfrei
-Sehr guter Zustand


Optionale Ausstattung:

-Audi Sound System
-Bi-Xenon-Scheinwerfer inkl. Reinigungsanlage
-Connectivity Paket
-Media: Audi music interface
-Media: Bluetooth-Schnittstelle
-Vorbereitung Navigationssystem
-Kindersitzvorrichtung ISOFIX mit Deaktivierungsschalter für Beifahrer- Airbag
-MMI Radio
-Mittelarmlehne vorne
-Multifunktions-Sportlederlenkrad 3-Speichen
-Ohne Modellbezeichnung: Entfall Typ und Hubraum
-Paket Innenspiegel abblendbar/
-Automatisches Einschalten der Abblendlichter
-Frontscheibe mit Color-Band
-Innenspiegel automatisch abblendbar
-Licht- und Regensensor
-Park Distance Control vorne und hinten
-Tempomat
-...


Das Fahrzeug kann nach Vereinbarung besichtigt und probegefahren werden. Für weitere Informationen stehe ich Ihnen per E-Mail oder Telefon unter der Nummer 041 410 18 850 oder 079 810 18 85 zur Verfügung.","2023-07-18"
"1697040028-279","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10899519","AUDI A3 Sportback 1.4 TFSI Ambiente","CH Fahrzeug/ Frisch ab MFK& Service/8-fach bereift/ Klima/ Park distance control Hi./ Xenon/ Sitzheizung u.v.m*","CHF 10'900.–","11.2010","Limousine","89'900 km","Essence","Boîte manuelle","125 PS (92 kW)","Traction avant","5.8 l/100 km","Oui","28.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rietstrasse 1, 8108 Dällikon","Listing ID: 10899519","Checkliste:
Anzahl Schlüssel: 2
Letzter Service: 06.2023
Letzte MFK: 06.2023

Herzlich willkommen bei der Automobile Mastroianni GmbH	

Weil ein Autokauf Vertrauenssache ist.

Wir unterstützen Sie aktiv beim Kauf- und Verkauf Ihres Fahrzeugs, egal ob PKW, SUV, Lieferwagen oder Nutzfahrzeug. Von der Inserierung über die Terminierung bis hin zum kompletten Verkauf Ihres Autos stehen wir an Ihrer Seite und unterstützen Sie tatkräftig. Dabei kaufen und verkaufen wir Marken und Modelle jeglicher Art.  Alle Fahrzeuge werden in einem guten Zustand gekauft, kontrolliert, MFK-vorgeführt und anschliessend gereinigt und aufbereitet.
	
Ankauf:

Wir sind laufend auf der Suche nach gepflegten Fahrzeugen. Falls Sie also Ihr aktuelles Fahrzeug verkaufen möchten, dürfen Sie bei uns gerne eine kurze Kaffeepause einlegen. Wir werden Ihr Fahrzeug in der Zwischenzeit prüfen und Ihnen anschliessend eine Offerte dafür unterbreiten.


Besichtigung / Probefahrten:

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags, steht Ihnen unsere Ausstellung an der Rietstrasse 1, 8108 Dällikon zur freien Besichtigung offen.

Leasing/Finanzierung:

Gerne beraten wir Sie bezüglich Finanzierungsfragen für Ihr neues Fahrzeug. Ob Leasing oder Teilzahlung, wir können Ihnen massgeschneiderte Offerten für jedes unserer Fahrzeuge unterbreiten. Mit der Cembra Money Bank haben wir einen langjährigen und zuverlässigen Finanzierungspartner an Bord und können Ihnen gleich vor Ort die verschiedenen Möglichkeiten aufzeigen.

Garantie:

Bei allen unseren Gebrauchtwagen, bei welchen die Werksgarantie bereits abgelaufen ist, erhalten Sie 12 Monate/20‘000KM Garantie zu einem Top Preis. Für diese Garantielösungen arbeiten wir mit der Quality1 zusammen.

Fahrzeugversicherung:

Gerne holen wir für Sie ganz unverbindlich verschieden Offerten ein. Durch unsere langjährige Zusammenarbeit mit verschiedenen Versicherungspartnern können wir Ihnen für Ihr neues Fahrzeug auch eine massgeschneiderte Versicherung vermitteln. Lassen Sie sich überraschen, wieviel Einsparpotential hier vorhanden ist.

Kontakt:

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich 24/7 sehr gerne zur Verfügung. Gerne bedienen wir Sie auf deutsch und italienisch.

Wir freuen uns auf Ihren Besuch! 

Team Automobile Mastroianni","2023-09-29"
"1697040037-280","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10696661","AUDI A3 Sportback 1.4 TFSI Attraction","Ab MFK, Expertisée / Verkauft mit Rückgaberecht, vendue avec un droit de retour !","CHF 10'950.–","03.2014","Limousine","160'000 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.3 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 1 mois","Solothurnstr. 79, Rte de Soleure, 2504 Biel / Bienne","Listing ID: 10696661","Zubehör-Optionnen:	
	
 Sitzheizung vorne 	
 Mittelarmlehne vorne 	
 Sensor für hinteres Parken 	
 Tempomat 	
 Audi Sound System 	
 MMI Radio 	
 Xenon-Plus, inkl.LED 	
 Audi hold assist 	
 Pack Connectivity 	
 4-Speichen-Multifunkt.lenkrad 	
 Sportliches Fahrgestell 	
 Ohne Ausführung Raucher 	
 Verkauft ohne Garantie, ab MFK 	
 Verkauft mit Rückgaberecht 	
 zzgl. Einlösgebühr 	


Accessoires et options:	
	
 Sièges avant chauffants 	
 Accoudoir central avant 	
 Sensor de parcage arrière 	
 Tempomat 	
 Audi Sound System 	
 MMI Radio 	
 Xenon-Plus, incl. LED 	
 Audi hold assist 	
 Pack Connectivity 	
 Volant multifonctions 4 branches 	
 Châssis sport 	
 Sans exécution fumeurs 	
 Vente sans garantie, expertisée 	
 Vente avec droit de retour 	
 Forfait m.à.l. route en sus","2023-07-13"
"1697040046-281","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10885554","AUDI A3 Sportback 2.0 TDI Ambition quattro","","CHF 10'980.–","11.2014","Limousine","185'400 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 3 mois ou 5'000 km","Kreuzmatte 12, 6260 Reiden","Listing ID: 10885554","Ablieferungspauschale ist nicht inbegriffen, welches eine Tankfüllung, eine Autobahnvignette, Reinigung innen und aussen sowie die administrativen Arbeiten für die Immatrikulation des Fahrzeuges beinhaltet.","2023-09-25"
"1697040053-282","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10858128","AUDI A3 2.0 TDI Ambition","","CHF 10'990.–","08.2014","Limousine","182'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","Traction avant","4.1 l/100 km","Non","14.06.2023","Non","Non","","Herzwilstrasse 262, 3173 Köniz","Listing ID: 10858128","Top Zustand ab  Service und MFK, inkl.Zahnreihem","2023-09-14"
"1697040062-283","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10419271","AUDI A3 1.4 TFSI Sport-Attraction","***Verkauft***Sold***Vendu***","CHF 10'990.–","07.2013","Limousine","115'000 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.2 l/100 km","Oui","13.04.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sonnental 11, 9313 Muolen","Listing ID: 10419271","Profitieren auch Sie von unserem Sorglos-Paket!

- Ganz frisch ab MFK und grossem Service
- Bremsen vorne + hinten NEU!
- Lückenloses Servicebuch vorhanden
- 2x Funkschlüssel 
-
- 12 Monate Garantie möglich
- Tempomat 
- Voller Kraftstofftank
- Gültige Autobahnvignette 2023
- neuwertige Winterreifen- auf Wunsch können 4 neue Sommerreifen dazu bestellt werden.

- Fahrzeug in Top-Zustand !!!
- Nichtraucher Fahrzeug 

Ganz frisch aufbereitet und desinfiziert!
Umfangreiche Ablieferungspauschale CHF 300.00 (effektiver Kaufpreis CHF 11290.00)   


Besichtigung & Probefahrt möglich und erwünscht

Wir freuen uns auf Ihren Besuch!","2023-04-06"
"1697040069-284","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10773258","AUDI A3 S-LINE  AUTOMAT","SEHR GEPFLEGT..TOP ZUSTAND..ALLE SERVICE..FRISCH AB MFK..AUTOMAT..S-LINE !!!","CHF 10'999.–","08.2007","Limousine","107'000 km","Diesel","Automatique","-","Traction avant","-","Oui","30.08.2023","Non","Non","","Auwiesenstrasse 53, 8406 Winterthur","Listing ID: 10773258","","2023-08-15"
"1697040078-285","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10606878","AUDI A3 Sportback 1.8 TFSI Ambition","**Top Zustand**Frisch ab Mfk**Frisch ab Service**","CHF 10'999.–","09.2010","Limousine","119'500 km","Essence","Boîte manuelle","160 PS (118 kW)","Traction avant","6.7 l/100 km","Oui","01.06.2023","Non","Non","","Birkenstrasse 3, 9443 Widnau","Listing ID: 10606878","Herzlich Willkommen bei der LA Automobile.
Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben - der sicheren, einfachen und flexiblen Lösung ein Auto zu kaufen!
Für weitere Fragen oder einen Besichtigungstermin zögern Sie nicht uns anzurufen. Wir sind 7 Tage pro Woche für Sie erreichbar und freuen uns auf Ihren Anruf.

-Top Zustand
-Frisch ab Mfk
-Frisch ab Service
-Servicegepflegt
-8fach bereift auf Alu

Eintausch / Finanzierung möglich","2023-06-13"
"1697040085-286","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10791499","AUDI A3 Sportback 1.4 TFSI Ambiente S-tronic","Très bon état, expertisé du jour Sehr guter Zustand, frisch ab MFK Vehicle safety inspection done","CHF 11'200.–","05.2013","Limousine","173'000 km","Essence","Boîte manuelle automatisée","122 PS (90 kW)","Traction avant","5 l/100 km","Oui","","Non","Non","","Avenue de Morges 47, 1027 Lonay","Listing ID: 10791499","Accueil très chaleureux, un homme professionnel et de confiance, merci beaucoup ...","2023-08-22"
"1697040092-287","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10845579","AUDI A3 2.0 TDI Ambiente","Audi A3 2,0 TDI","CHF 11'300.–","02.2014","Limousine","133'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","Traction avant","4.1 l/100 km","Non","07.11.2022","Non","Non","","Chörbli 7, 6020 Emmenbrücke","Listing ID: 10845579","Auto ist top Zustand!!!
Für weitere Fragen 
0767001691","2023-09-11"
"1697040099-288","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2012-occasion-9361420","AUDI A3 Sportback 2.0 TDI Ambiente quattro","*Frisch ab MFK und Service *Park Distance Control *Multifunktionslenkrad *8-fach bereift *Inklusive 12 Monate Garantie.","CHF 11'500.–","11.2012","Limousine","143'000 km","Diesel","Boîte manuelle","140 PS (103 kW)","4 roues motrices","5 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Riedackerstrasse 17, 8153 Rümlang (Zürich)","Listing ID: 9361420","*Frisch ab MFK und Service 
*Park Distance Control hinten
*Multifunktionslenkrad 
*Tempomat
*8-fach bereift 
*Anhängerkupplung abnehmbar
*Inklusive 12 Monate Garantie.","2022-11-14"
"1697040106-289","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10822138","AUDI A3 Sportback 1.4 TFSI Ambiente S-tronic","Frisch ab MFK, 8-fach, ZR +WP frisch ers.! Klimaautomatik, Navi, DAB, Sitzheizung, Tempomat, Parksensoren v. + h, etc..","CHF 11'500.–","11.2014","Limousine","164'716 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.7 l/100 km","Oui","01.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Gewerbestrasse 13, 3421 Lyssach","Listing ID: 10822138","Schnelle kompetente Arbeit","2023-09-02"
"1697040115-290","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10513762","AUDI A3 Sportback 2.0 TDI Attraction quattro S-tronic, schönes FZ, frisch MFK, mit Distanzregler Spuras.","Schönes Fahrzeug, frisch ab MFK, Automat, Servicegepflegt, Abstadregler, Sitzheizung, Multimedia, Navi AUX uvm..","CHF 11'770.–","01.2014","Limousine","226'752 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Oui","05.06.2023","Non","Non","","Altmannsteinstrasse 36, 8181 Höri","Listing ID: 10513762","Ankauf.- Verkauf & Eintausch

Für eine Probefahrt oder Besichtigung vor Ort nehmen Sie bitte mit uns Kontakt auf. 
Wir sind gerne für Sie da und freuen uns auf Ihren Besuch.
Heimlieferung bis 15 km gratis, ab 15km nach Absprache.

Schönes Fahrzeug, Automat, Navi, PDC, AUX, Tel, Distanzregler, Sitzheizung, uvm....

Die Service immer Audi wie folgt:
1.- 30065 km
2.- 58955 km
3.- 75712 km
4.- 90083 km
5.- 119748 km
6.- 146704 km
7.- 173112 km
8.  nicht eigetragen

**Herzlich Willkommen acl Autocenter Linden GmbH, wir beraten Sie gerne**","2023-05-10"
"1697040122-291","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10671591","AUDI A3 3.2 Ambition V6 quattro","","CHF 11'780.–","07.2007","Limousine","137'000 km","Essence","Boîte manuelle automatisée","250 PS (184 kW)","4 roues motrices","9.7 l/100 km","Oui","05.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Bassersdorferstrasse 117, 8302 Kloten","Listing ID: 10671591","","2023-07-05"
