web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date,new-price
1697683315-594,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2017-occasion-9777606,VW Golf VII 1.6 TDI Comfortline,frisch ab MFK und Service 12 Monate Garantie aus 1 Hand Unfallfrei,CHF 17'200.–,06.2017,Limousine,87'600 km,Diesel,Boîte manuelle,115 PS (85 kW),Traction avant,5.2 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Salwiesenstrasse 2, 9320 Arbon",Listing ID: 10880227,"** First Class aus erster Hand ** Alle unsere Fahrzeuge werden mit folgenden Leistungen an den Kunden übergeben: / frisch ab MFK / Service ausgeführt / mindestens mit 12 Monaten Garantie / Fahrzeuge sauber aufbereitet, poliert und professionell gereinigt / Tank voll und Vignette / Fahrzeuge sind garantiert Unfallfrei / Auf Wunsch können Sie unsere Fahrzeuge kostenlos beim unabhängigen Experten TCS prüfen lassen / Richner AG Steinach All Inklusive: *** Autokauf bei uns eine sichere Sache *** Besuchen Sie unsere Homepage www.richner-steinach.ch",2022-11-14,CHF 35'340
1697683328-595,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2010-occasion-10732320,VW Golf 2.0 TSI R 4Motion DSG,Sehr gepflegt / 8fach bereift (Alle Pneus neu) / Bremsen vorne neu,CHF 17'200.–,09.2010,Limousine,159'000 km,Essence,Boîte manuelle automatisée,270 PS (199 kW),4 roues motrices,8.4 l/100 km,Oui,02.01.2023,Non,Non,,"Seftigenstrasse 51, 3662 Seftigen",Listing ID: 10752612,Super Service. Räder gewechselt und die Winterräder wurden gleich gewaschen!👍 ...,2023-07-28,Non
1697683341-596,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10481559,VW Golf 2.0 TSI GTI Performance DSG,Ab Service und MFK,CHF 17'290.–,04.2014,Limousine,151'500 km,Essence,Boîte manuelle automatisée,230 PS (169 kW),Traction avant,6.4 l/100 km,Oui,28.04.2023,Non,Non,,"Steinackerstrasse 2a, 3297 Leuzigen",Listing ID: 10799005,"Top Occasion mit Distanzscheiben und Dachhimmel mit Sternenoptik!! 

Grosser Service wurde durchgeführt sowie Bremsen vorne und hinten erneuert.",2023-04-30,Non
1697683356-597,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10810663,VW Golf 2.0 TSI GTI Performance,"Sauber und gepflegt, 1 Jahr Garantie, ab MFK, 8-fach bereift",CHF 17'300.–,10.2013,Limousine,92'800 km,Essence,Boîte manuelle,230 PS (169 kW),Traction avant,6 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 77, 5742 Kölliken",Listing ID: 10751712,"Sauber und gepflegt
8-fach bereift
Servicegepflegt (immer in VW Vertretung)
Ab MFK und Service 
Finanzierung und Eintausch möglich
Wir sprechen Deutsch
Parliamo Italiano
Nous parlons francais
We speak english ...",2023-08-30,Non
1697683369-598,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2017-occasion-10943477,VW Golf 1.4 TSI Comfortline DSG,Voiture CH - suivi full VW - pack hiver - très économique,CHF 17'390.–,12.2017,Limousine,90'000 km,Essence,Boîte manuelle automatisée,125 PS (92 kW),Traction avant,5.1 l/100 km,Oui,,Non,Non,,"Chemin des Eglantines 6, 1214 Vernier",Listing ID: 10735656,Hors frais de mise à la route/Leasing et Garantie supplémentaire possible/A VOIR UNIQUEMENT SUR RENDEZ-VOUS,2023-10-14,Non
1697683382-599,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-cabriolet-2012-occasion-10586664,VW Golf Cabrio 1.4 TSI DSG,,CHF 17'400.–,12.2012,Cabriolet,61'900 km,Essence,Boîte manuelle automatisée,160 PS (118 kW),Traction avant,6.3 l/100 km,Non,13.01.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Mühlemattstrasse 43, 4104 Oberwil",Listing ID: 9774352,Wir haben bei Schumacher Auto kürzlich einen gebrauchten Octavia Kombi gekauft. ...,2023-06-06,Non
1697683395-600,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10738564,VW Golf 1.4 TSI Highline,,CHF 17'400.–,11.2015,Limousine,62'000 km,Essence,Boîte manuelle,150 PS (110 kW),Traction avant,4.9 l/100 km,Oui,,Non,Non,,"Chemin de la Gravière 9, 1225 Chêne-Bourg",Listing ID: 9863756,Garage très pro 👍 je recommande ✅,2023-08-01,Non
1697683410-601,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10443988,VW Golf VII 2.0 TDI Highline 4m,"MFK März 2023, frisch ab Service",CHF 17'400.–,07.2014,Limousine,109'550 km,Diesel,Boîte manuelle,150 PS (110 kW),4 roues motrices,4.8 l/100 km,Oui,,Non,Non,2 mois,"Rinderbach 18, 3418 Rüegsbach",Listing ID: 10873097,"MFK März 2023, frisch ab Service

Eintausch und Finanzierung möglich Probefahrten, Montag - Freitag 8.30 Uhr - 18.00 Uhr, Samstag 8.30 Uhr - 11.45 Uhr
über 60 weitere gepflegte  Occasionen auf Platz",2023-04-17,Oui
1697683425-602,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10905559,VW Golf 1.6 TDI Lounge 4Motion,DAB+ / Navigation / Rückfahrkamera / Sitzheizung / Bluetooth / Xenon / etc..,CHF 17'400.–,08.2015,Limousine,81'000 km,Diesel,Boîte manuelle,105 PS (77 kW),4 roues motrices,4.5 l/100 km,Oui,06.04.2021,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sägenstrasse 56, 7000 Chur",Listing ID: 10292356,"Gepflegter VW Golf 7 4x4 mit Lounge Ausführung 

Saubere Service Historie!
Frisch ab MFK, ab Übernahme! 
Leasing / Finanzierung & Garantie möglich!

Besichtigung nur nach Voranmeldung möglich, da alle Fahrzeuge eingestellt sind!",2023-10-01,Non
1697683438-603,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10900875,VW Golf 1.5 TSI EVO Comfortline DSG,"Frisch ab MFK und Service, 8fach bereift, Sitzheizung, Navi, Rückfahrkamera etc.",CHF 17'400.–,05.2018,Limousine,138'000 km,Essence,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,4.9 l/100 km,Oui,11.07.2018,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Luzernstrasse 35, 6016 Hellbühl",Listing ID: 10655716,"Frisch ab Service und MFK
8fach bereift",2023-09-29,CHF 39'840
1697683453-604,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10817274,VW e-Golf,Très économique au quotidien,CHF 17'400.–,03.2018,Limousine,97'000 km,Électrique,Automatique,136 PS (100 kW),Traction avant,300 km,Non,27.02.2018,Non,Non,,2300 Chaux-de-Fonds,Listing ID: 10752237,"Très jolie Golf éléctrique gris anthracite. Parfaite pour les trajets du quotidien et très économique : Environ 6.- la charge complète.
Vendue avec 2 jeux de roues complètes et 2 câbles de charge (type 2 et câble secteur).
Service effectué en juin 2023.

Nombreuses options : 
E-cockpit
Compatible Android Auto / Apple Car Play
Radio DAB+
GPS
Sièges avant chauffants
Rétroviseurs rabattables électriquement
Système d'ouverture et démarrage sans clé
Parcage autonome
Détecteur d'angle mort
Assistant de collision
Tempomat adaptatif
Phares automatiques",2023-08-31,Non
1697683468-605,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10511326,VW Golf 2.0 TDI GTD,,CHF 17'400.–,03.2016,Limousine,139'000 km,Diesel,Boîte manuelle,184 PS (135 kW),Traction avant,4.4 l/100 km,Oui,,Non,Non,,"Rigiweg 1, 6343 Holzhäusern",Listing ID: 9644490,"Es freut uns, dass Sie sich für unser Fahrzeug interessieren!


Wir können gerne auf ihre Wünsche eingehen.

Weitere Infos zum Fahrzeug
Gepflegter Zustand - Läuft gut
Diesel - Schaltgetriebe – 5 Türig – Top Zustand
Frisch ab Service und frisch ab MFK

Wünschen Sie eine Besichtigung oder Probefahrt…??...Rufen Sie uns an!!

Eintauschfahrzeuge sind willkommen.
Finanzierung/Leasing möglich, nach Absprache
12 Monate Garantie möglich, ab 500 CHF, nach Absprache
Heimlieferservice möglich, nach Absprache

Besuchen Sie unsere Ausstellung in Holzhäusern. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr. Die effektive Ausstattung kann von der publizierten Ausstattung abweichen.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Ein-Umlösung….",2023-05-10,Non
1697683483-606,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10880227,VW Golf 2.0 TDI GTD DSG,,CHF 17'450.–,09.2013,Limousine,118'000 km,Diesel,Boîte manuelle automatisée,184 PS (135 kW),Traction avant,4.5 l/100 km,Oui,07.12.2022,Non,Non,,"Gerenstrasse 19, 9400 Rorschach",Listing ID: 10882343,"Fahrzeug ab MFK & Service inkl. neue Bremsen & Sommer- und Winterreifen

Perfekter Zustand!

Besichtigungen für Interessenten sind nach telefonischer Vereinbarung erwünscht.

- 8-fach bereift (Originale GTD Felgen
- ab MFK
- neue Xenon Scheinwerfer
- lückenloses Serviceheft
- seltene Ausstattung (Vollleder)",2023-09-22,Non
1697683496-607,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10752612,VW Golf 1.4 TSI Allstar DSG,#Frisch ab Service#Frisch ab MFK#12Mt.Garantie#Tempomat#Klima#Sitzheizung#LED#Navigation#Bluetooth#Parksensoren#DAB#ACC,CHF 17'470.–,04.2016,Limousine,82'000 km,Essence,Boîte manuelle automatisée,125 PS (92 kW),Traction avant,5 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürcherstrasse 373, 8500 Frauenfeld",Listing ID: 10882629,"#Frisch ab Service#Frisch ab MFK#12Mt.Garantie
#Tempomat#Klima#Sitzheizung#LED#Navigation
#Bluetooth#Parksensoren#DAB#ACC",2023-08-08,Non
1697683509-608,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10799005,VW Golf 1.4 TSI Lounge DSG,#Frisch ab Service#Frisch ab MFK#12Mt.Garantie#Tempomat#Klima#Sitzheizung#Xenon#Navigation#Bluetooth#Parksensoren#DAB+#ACC,CHF 17'470.–,10.2015,Limousine,88'000 km,Essence,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,4.8 l/100 km,Oui,06.09.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürcherstrasse 373, 8500 Frauenfeld",Listing ID: 10848596,"#Frisch ab Service#Frisch ab MFK#12Mt.Garantie
#Tempomat#Klima#Sitzheizung#Xenon#Navigation
#Bluetooth#Parksensoren#DAB+#ACC",2023-08-25,Non
1697683524-609,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2012-occasion-10751712,VW Golf 2.0 TSI R 4Motion DSG,+ FRISCH AB MFK + FRISCH AB SERVICE + 8-FACH + GUTER ZUSTAND + KLIMA + RÜCKFAHRKAMERA + TEMPOMAT + SITZHEIZUNG +,CHF 17'490.–,04.2012,Limousine,149'900 km,Essence,Boîte manuelle automatisée,270 PS (199 kW),4 roues motrices,8.4 l/100 km,Oui,,Non,Non,,"Werkstrasse 57, 3250 Lyss",Listing ID: 10880302,"***FRISCH AB MFK // FRISCH AB SERVICE // 8-FACH // 2-SCHLÜSSEL // TOP ZUSTAND //***

Der VW Golf 6R wird in einem Top-Zustand übergeben.

Im Preis Inbegriffen ist:
- Frisch ab MFK
- Frisch ab Service
- 8-fach
- Gereinigt
- Desinfiziert
- Vignette

* Eintausch möglich *

* Wir machen Sie darauf aufmerksam, dass wir nach dem Verkauf das Fahrzeug frisch Prüfen.*

**Wir bieten auch Leasing und Finanzierungen über Cembra Money Bank an.**

***Gerne beraten wir Sie am Telefon oder vor Ort.***",2023-08-07,Non
1697683539-610,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10735656,VW Golf 2.0 TSI R 4Motion DSG,VW Golf R 7 Weiss Metallic,CHF 17'499.–,11.2014,Limousine,172'000 km,Essence,Boîte manuelle automatisée,301 PS (221 kW),4 roues motrices,6.9 l/100 km,Oui,14.06.2022,Non,Non,,"Feldernstrasse 3, 8468 Waltalingen",Listing ID: 10953825,"Ich verkaufe mein geliebten Golf 7 R.
Das Auto weist Alters- und Kilometerentsprechend diverse Gebrauchsspuren auf, wurde von mir aber stets gepflegt. In einem schönem Perlmut-Weiss und mit Alcantarasitze ausgestattet. Der Golf besitzt zudem auch das ""grössere"" Navi, Parksensoren, Rückfahrkamera, Sitzheizung und ACC (Abstandhalter). Am 14.06.2022 war die letzte MFK und am 06.12.2022 bekam das Auto einen grossen Service. Das Auto besitzt neuere Felgen in Schwarz (Auto ist 8-fach Bereift, Winterfelgen ebenso in Alu). Das Auto befindet sich in einem Originalzustand und ist unverbastelt. Zurzeit wird der VW noch gefahren (Ein paar Kilometer werden also noch dazu kommen)
Auto darf gerne besichtigt und Probe gefahren werden.",2023-07-30,Non
1697683554-611,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-9774352,VW Golf 1.4 TSI Comfortline,Ab MFK 12.08.2022 bis min 08.2025 Gültig. Dazu gibt es einen frischen Service und unsere Garantie. Gar. Km und Unfallfrei,CHF 17'500.–,03.2019,Limousine,40'000 km,Essence,Boîte manuelle,125 PS (92 kW),Traction avant,5.2 l/100 km,Oui,12.08.2022,Non,Oui,"À partir de la livraison du véhicule, 6 mois ou 3'000 km","Lausenerstrasse 17, 4410 Liestal",Listing ID: 10947696,"Gebrauchtfahrzeuge mit Garantie
Guten Tag danke das Sie sich für eines unserer Fahrzeuge interessieren. Herbstaktion statt 18000.- CHF jetzt 17500.- CHF. Der Wagen ist in einem allgemein guten Zustand. Er ist Servicegepflegt und das Servicebuch ist vorhanden. Der Km-Stand ist garantiert. Der Motor, sowie das Getriebe und die gesamte Mechanik funktionieren einwandfrei. Aussen ist er noch sehr schön und auch innen ist er sauber und gepflegt. Dazu bekommen Sie unser ab MFK Paket. Das bedeutet Erstens: Der Wagen wurde für Sie am 12.08.2022 frisch vorgeführt. (Damit Sie die vollen 3 Jahre zur Verfügung haben) Zweitens: Wir machen für Sie auch einen Service. Drittens: Sie bekommen unsere gratis Tetco Garantie von 6 Monaten oder 3000 Km. Wir haben immer über 100 preiswerte Gebrauchtwagen ab MFK, mit neuem Service und mit Garantie in unserer Ausstellung. Natürlich können wir Ihnen auch Leasing, Kredit oder Fahrzeug Versicherungen anbieten. Haben Sie noch Fragen oder wünschen Sie einen Besichtigungstermin? Dann rufen Sie uns doch kurz an. Wir stellen Ihnen den Wagen dann zum ausgemachten Termin bereit. Direktwahl zu unserem Verkäufer 078 932 45 88 oder Festnetz 061 / 922 22 88

Fahrzeugimport
Suchen Sie nach einem speziellen Neuen oder neuerem gebrauchten Fahrzeug helfen wir Ihnen gerne diesen im Europäischen Raum zu finden. Unsere guten Kontakte in Europa und unsere jahrelange Erfahrung beim Fahrzeugimport wird Sie begeistern. Durch den tiefen Euro sind im Moment Importfahrzeuge so Interessant wie nie. Oder Sie haben im Ausland ein Fahrzeug gekauft, dann können wir Ihnen gerne dabei behilflich sein, den Wagen zu importieren und diesen in der Schweiz vorzuführen. Rufen Sie bei unserem Experten an, er wird Sie gerne beraten. Verkauf direkt 078 / 932 45 88 oder Festnetz 061 / 922 22 88

Fahrzeugexport
Dazu kommen über 50 ab Platz/ EXPORT Fahrzeuge.  Gerne helfen wir Ihnen mit unserer jahrelangen Erfahrung. Verkauf direkt 078 / 932 45 88 oder Festnetz 061 / 922 22 88

Elektrofahrzeuge Führerscheinfrei und Kleinfahrzeuge bis 80 Kmh
In unserer Ausstellung finden Sie jetzt auch Elektrofahrzeuge für jedes Alter. Sie müssen alters oder Gesundheitsbedingt Ihren Führerschein abgeben. Wir bezahlen für Ihr Auto einen guten Preis und bringen Ihnen Ihr führerscheinfreies Elektrofahrzeug nach Hause. Sie suchen ein Elektrofahrzeug für die Kurzstrecke wir bieten eine grosse Auswahl mit Tempo 20 / 40 / oder 80 Km/h. Wir machen auch Service und Batterieservice für alle neuen und gebrauchten Elektrofahrzeuge. Unsere speziell Ausgebildeten Mitarbeiter freuen Sich auf Ihre Anfrage. Mobil 078 932.45.88 oder Festnetz 061 / 922 22 88

Ersatzteile / Werkstatt
In unserem Ersatzteillager liegen für Sie über 60000 geprüfte Auto Gebrauchtteile. Unsere freie Werkstatt macht Service/ Reifen/ Klima/ Batterien/ Spengler arbeiten sowie die MFK für alle Marken. Unser kompetentes und motiviertes Team freut sich auf Ihre Anfrage. Mobil 078 / 932.45.88 oder Festnetz 061 / 922 22 88

Batterie Handel und Service
Wir können Ihnen Für 90% aller Weltweit verkauften Batterien eine Offerte machen. Ob Fahrzeug / Schiff / Stapler / Baumaschinen / Fahrrad / Solar und vieles mehr. Dazu bieten wir Service und Reparatur von Akkus aller Art an. Unser Personal wurde speziell für Ihre Bedürfnisse ausgebildet.  Tel. Mobil 078 932 45 88 oder Festnetz 061 / 922 22 88

 Fahrzeugendsorgung Recycling
Sie haben ein Fahrzeug das Sie endsorgen möchten. Wir kümmern uns gerne darum dieser Service ist meistens Gratis für Sie. Rufen Sie uns an und wir machen den Rest. Mobil 078 932 45 88 oder Festnetz 061 / 922 22 88

Kontakt / Öffnungszeiten / Adresse
Tetco Universe GmbH 
Lausenerstrasse 17 
4410 Liestal
Tel Festnetz 061 / 922 22 88
Mobil 078/ 932 45 88
Öffnungszeiten Montag bis Freitag 8.00 bis 12.00 und 13.30 bis 18.00 Uhr sowie samstags von 9.00 bis 14.00 UHR. 
Zufahrt mit dem Navi zu unserer Ausstellung über Altmarktstrasse 4410 Liestal direkt neben der SOCAR Tankstelle.",2022-11-14,Non
1697683567-612,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-9863756,VW Golf 2.0 TDI GTD,"Voiture en parfait état,tous les services faits. Garantie de 12 mois ou 20000km en plus du prix",CHF 17'500.–,03.2014,Limousine,135'000 km,Diesel,Boîte manuelle,184 PS (135 kW),Traction avant,4.2 l/100 km,Oui,23.02.2022,Non,Oui,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Rue du Simplon 15, 1880 Bex",Listing ID: 10934905,"Voiture en parfait état,tous les services faits.Garantie de 12 mois ou 20000km en plus du prix",2022-11-14,Oui
1697683580-613,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2017-occasion-10873097,VW Golf 2.0 TDI Comfortline 4Motion,Frisch ab MFK und Service,CHF 17'500.–,12.2017,Limousine,85'290 km,Diesel,Boîte manuelle,150 PS (110 kW),4 roues motrices,4.8 l/100 km,Oui,,Non,Non,,"Obermühleweg 5, 7302 Landquart",Listing ID: 10922665,,2023-09-20,Non
1697683593-614,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10292356,VW Golf 1.0 TSI Swiss Line Plus,"Véhicule état comme neuve les service à jour toutes options. Elle à des roues été, roues hiver.",CHF 17'500.–,05.2019,Limousine,68'900 km,Essence,Boîte manuelle,115 PS (85 kW),Traction avant,6.5 l/100 km,Oui,24.05.2019,Non,Oui,"À partir de la livraison du véhicule, 24 mois ou 20'000 km","Route Cantonale 110, 1025 St Sulpice VD",Listing ID: 7172014,"Véhicule état comme neuve, les service à jour, roues été, roues hiver, expertisée du jour garantie 12 mois. Reprise possible, crédit leasing.
Livrable en 48 heures.",2023-02-26,Non
