"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","diesel","hybrid","manual","fwd","price.residuals","pred.price"
"765","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10196176","VOLVO XC60 2.0 T8 TE Inscription eAWD","",57900,"2020-12-01","SUV / Tout-terrain",17000,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,"2020-12-03",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Schneckelerstrasse 14, 4414 Füllinsdorf",10196176,"2023-01-23",94190,"Die Verkäuferin wollte / konnte den Preis meines Wunschautos nicht ausrechnen ...",FALSE,1065,282,1134225,2.89e+08,FALSE,TRUE,FALSE,FALSE,1437.60925002785,56462.3907499722
"766","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10872700","VOLVO XC60 T6 AWD Inscription Geartronic","Aus 1. Hand, TOP-Zustand + AUSSTATTUNG, PANO-DACH, STANDHEIZUNG, BOWERS&WILKINS",57900,"2021-03-01","SUV / Tout-terrain",22000,"Essence","Automatique",310,"4 roues motrices",7.6,TRUE,"2021-03-10",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Badenerstrasse 501, 8048 Zürich-Letzigrund",10872700,"2023-09-20",100455,"Herstellergarantie, 60 Monate, bzw. max. 150 000 km, bzw. gültig bis 10.03.2026
              
              Aus 1. Hand, TOP-Zustand, Nichtraucherfahrzeug, CH-Fahrzeug, Servicegepflegt, garantiert unfallfrei, 4 Alu Winter-Räder, Ablieferpauschale, BERNINAGARAGE - IMMER DIE BESTEN + GÜNSTIGSTEN OCCASIONEN AUS 1. HAND + CH-AUSLIEFERUNG !!!",FALSE,975,42,950625,4.84e+08,FALSE,FALSE,FALSE,FALSE,342.851679033491,57557.1483209665
"767","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10901681","VOLVO XC60 2.0 T8 TE R-Design eAWD","",57900,"2021-09-01","SUV / Tout-terrain",33511,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,"2021-09-14",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Schneckelerstrasse 14, 4414 Füllinsdorf",10901681,"2023-09-29",88860,"Die Verkäuferin wollte / konnte den Preis meines Wunschautos nicht ausrechnen ...",FALSE,791,33,625681,1122987121,FALSE,TRUE,FALSE,FALSE,740.415852346748,57159.5841476533
"768","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10082178","VOLVO XC60 2.0 T8 TE R-Design Expre. eAWD","",57900,"2020-10-01","SUV / Tout-terrain",27300,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.8,FALSE,NA,FALSE,FALSE,"","Rapperswilerstrasse 66, 8620 Wetzikon",10082178,"2022-12-06",90835,"",FALSE,1126,330,1267876,745290000,FALSE,TRUE,FALSE,FALSE,-274.246163000169,58174.2461630002
"769","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10050569","VOLVO XC60 2.0 T8 TE R-Design eAWD","CH-Fahrzeug - NP. 98'070.-! Luftfahrwerk, Bowers&Wilkins, Panoramadach, Matrix LED, 360° Kamera uvm.!",57900,"2020-07-01","SUV / Tout-terrain",16000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3,TRUE,"2022-07-24",FALSE,FALSE,"","Rapperswilerstrasse 66, 8620 Wetzikon",10050569,"2022-11-24",98070,"",FALSE,1218,342,1483524,2.56e+08,FALSE,TRUE,FALSE,FALSE,-1023.57637874452,58923.5763787445
"770","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10491579","VOLVO XC60 2.0 T8 TE Inscription eAWD","Luftfahrwerk, Bowers&Wilkins Hi-Fi, Google Maps, Matrix LED, Pilot Assist, elektrische Sitze mit Memory, Keyless Drive uvm.!",57900,"2021-09-01","SUV / Tout-terrain",45035,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.4,TRUE,NA,FALSE,FALSE,"","Rapperswilerstrasse 66, 8620 Wetzikon",10491579,"2023-05-03",96360,"",FALSE,791,182,625681,2028151225,FALSE,TRUE,FALSE,FALSE,-1903.05757771552,59803.0575777155
"771","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10509399","VOLVO XC60 2.0 T8 TE R-Design eAWD","",57900,"2020-12-01","SUV / Tout-terrain",39750,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.4,TRUE,"2020-12-01",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Hauptstrasse 175, 4466 Ormalingen",10509399,"2023-05-09",92200,"Top Garage. Top Mitarbeiter. Kompetent und Kundenfreundlich. Rasche Abwicklung ...",FALSE,1065,176,1134225,1580062500,FALSE,TRUE,FALSE,FALSE,598.843661754525,57301.1563382455
"773","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-9857507","VOLVO XC60 2.0 T8 TE R-Design eAWD","*** Gepflegter Direktionswagen - Polestar Leistungssteigerung - Anhängerkupplung schwenkbar ***",57931,"2020-12-01","SUV / Tout-terrain",29406,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.3,TRUE,"2020-12-22",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Freiburgstrasse 396, 3018 Bern",9857507,"2022-11-14",99995,"",FALSE,1065,352,1134225,864712836,FALSE,TRUE,FALSE,FALSE,3364.92871829751,54566.0712817025
"774","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10477304","VOLVO XC60 T6 eAWD Inscription Geartronic","Première main, très bon état, non-fumeur. Garantie d'usine, CH.",57990,"2022-01-01","SUV / Tout-terrain",21400,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",2.8,TRUE,"2022-01-03",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route du Châble-Bet 38, 1920 Martigny",10477304,"2023-04-28",87030,"Sehr schlechter Service im Verkauf. Das ist vielleicht Toyota Standard aber niemals ...",FALSE,669,187,447561,457960000,FALSE,TRUE,FALSE,FALSE,153.120493340324,57836.8795066597
"775","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10005580","VOLVO XC60 2.0 T6 TE R-Design eAWD","",58000,"2021-02-01","SUV / Tout-terrain",11200,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.4,TRUE,"2021-02-10",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10005580,"2022-11-15",77500,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,1003,351,1006009,125440000,FALSE,TRUE,FALSE,FALSE,-1948.95826885533,59948.9582688553
"776","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10478090","VOLVO XC60 2.0 T8 TE R-Design eAWD","",58150,"2020-12-01","SUV / Tout-terrain",33093,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Aesplistrasse 1, 4562 Biberist",10478090,"2023-04-28",97110,"Preis exkl. Ablieferpauschale CHF 490.-",FALSE,1065,187,1134225,1095146649,FALSE,TRUE,FALSE,FALSE,4194.42899363646,53955.5710063635
"777","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10583777","VOLVO XC60 T8 eAWD R-Design Geartronic","",58300,"2021-07-01","SUV / Tout-terrain",35900,"Hybride rechargeable essence/électrique","Automatique",303,"4 roues motrices",2.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Leimgrubenweg 14, 4053 Basel",10583777,"2023-06-05",NA,"Das Wort Service trifft hier nicht zu. Leider muss mein Fahrzeug häufig in die ...",FALSE,853,149,727609,1288810000,FALSE,TRUE,FALSE,FALSE,2254.59035133573,56045.4096486643
"778","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-7669916","VOLVO XC60 B5 B R-Design","Disponible de suite !!! En Stock à Develier !!!",58500,"2021-12-01","SUV / Tout-terrain",15000,"Hybride léger essence/électrique","Automatique",250,"Traction avant",7.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de Delémont 63, 2802 Develier",7669916,"2022-11-14",77400,"",FALSE,700,352,490000,2.25e+08,FALSE,TRUE,FALSE,TRUE,2357.41647380838,56142.5835261916
"779","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10816783","VOLVO XC60 2.0 T8 TE R-Design eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",58500,"2020-09-01","SUV / Tout-terrain",46950,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3,TRUE,"2023-09-07",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10816783,"2023-08-31",NA,"",FALSE,1156,62,1336336,2204302500,FALSE,TRUE,FALSE,FALSE,3578.12932765286,54921.8706723471
"780","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10670490","VOLVO XC60 T8 eAWD R-Design Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",58540,"2021-03-01","SUV / Tout-terrain",55000,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.3,TRUE,"2021-03-31",FALSE,TRUE,"A partir du, 31.03.2021, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10670490,"2023-07-04",98620,"Doppelte integrierte Endrohre, Volvo Aussenstylingsatz",FALSE,975,120,950625,3.025e+09,FALSE,TRUE,FALSE,FALSE,2396.6579241475,56143.3420758525
"781","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10933098","VOLVO XC60 2.0 B5 MH Momentum AWD","",58700,"2023-01-01","SUV / Tout-terrain",18500,"Hybride léger essence/électrique","Automatique",250,"4 roues motrices",7.9,TRUE,NA,FALSE,FALSE,"","Gewerbeweg 13, 9490 Vaduz",10933098,"2023-10-11",72993,"Einfach nur Top !! sehr zum empfehlen!!
aaa",FALSE,304,21,92416,342250000,FALSE,TRUE,FALSE,FALSE,-1680.0680176359,60380.0680176359
"782","https://www.autoscout24.ch/fr/d/volvo-xc60--2021-occasion-9878780","VOLVO XC60 2,0 T6 TE Inscription eAWD","",58800,"2021-12-01","Autres",29000,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",2.4,TRUE,"2021-11-30",FALSE,FALSE,"37 mois","Rütistrasse 47, 8640 Rapperswil-Jona",9878780,"2022-11-14",NA,"VSP Volvo Swiss Premium,Türsicherung hinten/ elektrisch,Aufbewahrungstasche für Ladekabel,Komfortsitze mit Wool Blend,Park Assist Pilot,InfoTS Sensus Connect mit Premium Sound Bowers & Wilkins,Wireless Charging für mobile Geräte,Abgedunkelte Seitenscheiben und Heckscheibe,Metallic-Lackierung,Leichtmetallräder 20 8-Speichen,Adaptive Luftfederung/ Four-C-Technik,Pack Intellisafe Pro,Pack Light,Pack Xenium Pro,Pack Winter Pro,Pack Power Seats,Zusätzliche Alu-Winterräder,
Standard-Zubehör
VSP Volvo Swiss Premium, Garantie Batterie 8 Jahre/ 160'000 km, Zwei Zonen-Klimaautomatik, Antibeschlagssensor, Airbag Fahrer und Beifahrerseite, Deaktivierung Beifahrerairbag, Knieairbag Fahrer, SIPS Seitenairbag Fahrer und Beifahrerseite, SIPS Kopf-/ Schulterairbag, WHIPS Schleudertrauma-Schutzsystem, DAS Driver Alert/ Assistenzsystem, Spurhalteassistent LKA, Verkehrsschild-Erkennungssystem, City Safety inkl. Kreuzungsbremsassistent, Dekorausstattung Echtholz, Lederlenkrad, Lederschalthebel, Armaturenbrett in Lederoptik, Komfortsitze mit Lederbezug, Höhenverstellbare Vordersitze elektrisch, Elektr. Fahrersitz/ Memory für Fahrersitz und Aussenspiegel, Lendenwirbelstützen elektr. für Vordersitze, Beinauflagen und Lendenwirbelstütze elektrisch einstellbar, Lenkrad verstellbar, Zentralverriegelung mit Fernbedienung, Keyless-Drive, Stop + Start System, Elektrische Fensterheber vorne + hinten, Aussenspiegel elektrisch verstellbar und heizbar, Aussenspiegel elektrisch anklappbar inkl. Bodenleuchten, Aussenspiegel und Innenspiegel automatisch abblendend, Tempomat, Aktivkohlefilter mit automatischer Umluftschaltung, Regen- und Lichtsensor, Einparkhilfe hinten, Drive-Mode, Reifendruck-Sensoren TPMS, Steckdose 12 V im Gepäckraum, Mittelarmlehne vorne mit Staufach, Berganfahrhilfe, Bordcomputer, IDIS Fahrerinformationssystem, Digitale Instrumentierung, Gepäckraum-Trennnetz, Netztasche an Tunnelkonsole, Laderaumrollo, High Performance Sound System, DAB+ Digital Audio Broadcast, Subwoofer, InfoTS Sensus Connect, Infotainmentsystem Android, Navigationssystem Sensus Connect, Apple Car Play/ Android Auto, Volvo On Call VOC inkl. WiFi Hotspot, Volvo Cars App inkl. WiFi Hotspot, Wireless Charging für mobile Geräte, Panorama-Schiebedach, Heckklappe elektrisch, LED-Scheinwerfer mit Fernlichtassistent, Akzentleisten (Seitenfenster) in Chrom, Dachreling Alu, Leichtmetallräder 19 10-Speichen, ABS und EBD Elektr. Bremskraftverteilung, Automatische Parkbremse, ESC Fahrdynamikregelung, Pack Innenraumbeleuchtung, Keine Gewähr auf die Angaben der Serienausstattungen.",FALSE,700,352,490000,8.41e+08,FALSE,TRUE,FALSE,FALSE,2334.77539738152,56465.2246026185
"783","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10384850","VOLVO XC60 2.0 T6 TE R-Design eAWD","",58900,"2021-07-01","SUV / Tout-terrain",26500,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,"2022-07-22",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10384850,"2023-03-27",85474,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,853,219,727609,702250000,FALSE,TRUE,FALSE,FALSE,-191.139402521742,59091.1394025217
"784","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10836130","VOLVO XC60 2.0 T8 TE Inscription eAWD","",58900,"2021-11-01","SUV / Tout-terrain",23000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10836130,"2023-09-07",81050,"zuzüglich Ablieferungspauschale

Entspricht das inserierte Fahrzeug nicht ganz Ihren Vorstellungen? Kontaktieren Sie uns und teilen Sie uns Ihr Wunschfahrzeug mit.  
Wir haben über 300 Fahrzeuge in Bestellung in verschiedenen Farben, Ausstattungen und Motorisierungen. 
Unser Verkaufsteam gibt Ihnen gerne Auskunft über die Spezifikationen und Lieferfristen der bestellten Fahrzeuge.",FALSE,730,55,532900,5.29e+08,FALSE,TRUE,FALSE,FALSE,-4763.84279988052,63663.8427998805
"785","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10951852","VOLVO XC60 T6 eAWD PluginHybrid R-Design Geartronic","",58990,"2022-04-01","SUV / Tout-terrain",11000,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Zürcherstrasse 242, 8406 Winterthur",10951852,"2023-10-18",85860,"[ - ] Paket: Xenium Pack",FALSE,579,14,335241,1.21e+08,FALSE,TRUE,FALSE,FALSE,-9579.55324983184,68569.5532498318
"786","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10509634","VOLVO XC60 2.0 T6 TE Inscription eAWD","Rufen Sie uns an und sichern Sie sich Ihr Angebot! Wir freuen uns auf Ihren Anruf!",59000,"2021-12-01","SUV / Tout-terrain",31000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.4,TRUE,"2021-12-08",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10509634,"2023-05-09",77800,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,700,176,490000,9.61e+08,FALSE,TRUE,FALSE,FALSE,-1494.43885821764,60494.4388582176
"787","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10557642","VOLVO XC60 2.0 T8 TE Inscription eAWD","",59280,"2020-04-01","SUV / Tout-terrain",55700,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Luzernerstrasse 49, 4800 Zofingen",10557642,"2023-05-26",103028,"Volvo Swiss Premium: 5 Jahre oder 150'000 km Garantie // 10 Jahre oder 150'000 km Gratis-Service (ab 1. Inverkehrsetzung)",FALSE,1309,159,1713481,3102490000,FALSE,TRUE,FALSE,FALSE,7265.36149555469,52014.6385044453
"788","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10965460","VOLVO XC60 B5 Benzin Mild Hybrid AWD Ultimate Bright Geartronic","Volvo (1VP170), in erstklassigem Zustand, zu verkaufen aus familiären Gründen.",59500,"2022-12-01","SUV / Tout-terrain",32000,"Hybride léger essence/électrique","Automatique",250,"Traction avant",8.9,TRUE,"2022-07-13",FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois","Impasse du Petit-Cret, 5, 1726 Farvagny-Le-Grand",10965460,"2023-10-23",84300,"",FALSE,335,9,112225,1.024e+09,FALSE,TRUE,FALSE,TRUE,2151.92686610173,57348.0731338983
"789","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10705610","VOLVO XC60 2.0 T6 TE R-Design eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",59500,"2021-12-01","SUV / Tout-terrain",30750,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705610,"2023-07-17",NA,"",FALSE,700,107,490000,945562500,FALSE,TRUE,FALSE,FALSE,-829.668866593536,60329.6688665935
"792","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10181070","VOLVO XC60 T8 eAWD Inscription Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",59850,"2020-12-01","SUV / Tout-terrain",21000,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.3,TRUE,"2020-12-18",FALSE,TRUE,"A partir du, 18.12.2020, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10181070,"2023-01-17",99375,"Wir sind begeistert von der Kundenorientierung, Freundlichkeit, Servicequalität. ...",FALSE,1065,288,1134225,4.41e+08,FALSE,TRUE,FALSE,FALSE,-260.599374761336,60110.5993747613
"793","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10707001","VOLVO XC60 2.0 T8 TE R-Design eAWD","",59894,"2020-07-01","SUV / Tout-terrain",33500,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,NA,FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10707001,"2023-07-18",104045,"",FALSE,1218,106,1483524,1122250000,FALSE,TRUE,FALSE,FALSE,7729.99147912744,52164.0085208726
"794","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-9117900","VOLVO XC60 2.0 T6 TE Inscription eAWD","Sehr gepflegter Vorführwagen - sofort verfügbar",59896,"2022-02-01","SUV / Tout-terrain",15588,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",1.1,TRUE,"2022-02-22",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Freiburgstrasse 396, 3018 Bern",9117900,"2022-11-14",87150,"",FALSE,638,352,407044,242985744,FALSE,TRUE,FALSE,FALSE,-126.338552456014,60022.338552456
"795","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10041585","VOLVO XC60 2.0 T6 TE R-Design eAWD","HINWEIS: Standort Filiale Meggen Tel. 041 377 37 37",59900,"2021-08-01","SUV / Tout-terrain",29000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10041585,"2022-11-21",77500,"Standort Filiale Meggen Tel. 041 377 37 37",FALSE,822,345,675684,8.41e+08,FALSE,TRUE,FALSE,FALSE,816.310799695827,59083.6892003042
"796","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10478101","VOLVO XC60 2.0 B4 MH Ultimate Dark AWD","LAGER-AKTION: 1. Versicherungs-Jahr geschenkt beim Kauf eines gekennzeichneten Fahrzeuges. Details unter www.carplanet.ch",59900,"2022-08-01","SUV / Tout-terrain",28500,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,"2022-08-25",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10478101,"2023-04-28",84020,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,457,187,208849,812250000,FALSE,TRUE,FALSE,FALSE,4718.67785178597,55181.322148214
"797","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10549774","VOLVO XC60 2.0 T6 TE R-Design eAWD","",59900,"2021-10-01","SUV / Tout-terrain",17000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10549774,"2023-05-24",89510,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,761,161,579121,2.89e+08,FALSE,TRUE,FALSE,FALSE,-1819.79001472389,61719.7900147239
