"annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age"
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10967812","VOLVO XC60 B4 Diesel Mild Hybrid AWD Momentum Geartronic","Navi+, Standheizung, Full LED, Winter-Paket PRO, Spur-/Totwinkelassist, ACC, 2-Z Klimatronic, Virtual Cockpit, 18“Alu, el. Heckklappe & Virtual Pedal, DAB+, Smartphone Integration, el. Sitzverstellung, Fernlichtassist, Drive Mode Select, Kurvenlicht, PDC, Keyless, SHZ, Tempomat ACC, Multifunk.-Lenkrad heizbar, Innen-& Aussenspiegel aut. abblendbar, Licht-& Regensensor, Mittelarmlehne, Sprachbedienung, Touchscreen, Verkehrsschilderkennung, Bluetooth-Telefonanlage, Aussenspiegel heizbar/el. vers…",38800,2020-08-01,"SUV / Tout-terrain",18000,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Zürichstrasse 47, 8607 Aathal-Seegräben",10967812,2023-10-24,69570,"ÉQUIPEMENT
 Navi+, Standheizung, Full LED, Winter-Paket PRO, Spur-/Totwinkelassist, ACC, 2-Z Klimatronic, Virtual Cockpit, 18“Alu, el. Heckklappe & Virtual Pedal, DAB+, Smartphone Integration, el. Sitzverstellung, Fernlichtassist, Drive Mode Select, Kurvenlicht, PDC, Keyless, SHZ, Tempomat ACC, Multifunk.-Lenkrad heizbar, Innen-& Aussenspiegel aut. abblendbar, Licht-& Regensensor, Mittelarmlehne, Sprachbedienung, Touchscreen, Verkehrsschilderkennung, Bluetooth-Telefonanlage, Aussenspiegel heizbar/el. verstell-& einklappbar, Android & Apple CarPlay, Start-/Stop-System, Aktiver Bremsassistent, ESP & ABS, ISOFIX Kindersitzvorrichtung, Privacy-Verglasung, etc.! Irrtümer, Änderungen und Zwischenverkauf vorbehalten!, etc.!

 Wir können liefern
400 Autos, 30 Marken sind sofort lieferbar

Bei uns sind 400 Autos aus 30 Marken sofort ab Lager lieferbar. Profitieren Sie von unseren schweizweit dauerhaft günstigen Preisen.

Es sprechen viele Gründe dafür, jetzt bei uns vorbeizukommen und sich Ihr Traumauto auszusuchen:

    -Finden Sie alle Marken und Modelle dank unserer herstellerunabhängigen Fahrzeugauswahl von Neu- und Vorführwagen
    -Wir sind Ihr starker Partner für die passende Finanzierung, Garantie, Versicherung sowie Service-Pakete Ihres neuen Wunschautos
     -Alle Fahrzeuge inklusive TCS-Mitgliedschaft
 -Alle Fahrzeuge inklusive schweizweit gültiger Occasions-Garantie 12 Monate oder sogar mit fortlaufender Herstellergarantie
    -Wir tauschen Ihr altes Fahrzeug bei uns ein
    -frei zugängliche Ausstellung an 365 Tagen im Jahr während 24 Stunden am Tag, unser 5’000m2 grosser Ausstellungsplatz ist zudem hell beleuchtet und es sind genügend Kundenparkplätze für Sie da
    -Immer für Sie da – Ihr persönlicher Ansprechpartner unterstützt Sie in allen Themen rund um Ihr Auto wie zum Beispiel kostengünstige Winterbereifung oder Anhängerkupplungen
    -Für Service und Reparaturen steht unser regionaler Partnerbetrieb für Sie bereit - auch per online Terminplaner",FALSE,1187,8
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10814032","VOLVO XC60 T5 AWD Momentum Geartronic mit Anhängerkupplung","**Navigation**Leder**Sitzheizung**Tempomat**Anhängerkupplung** Bluetooth**CH Fahrzeug**Gratisservice**",38880,2018-02-01,"SUV / Tout-terrain",61000,"Essence","Automatique",250,"4 roues motrices",9.7,TRUE,2023-08-31,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Sinserstrasse 400, 6330 Cham/Zug",10814032,2023-08-31,NA,"- Über 200 Fahrzeuge auf www.wb-garage.ch
- Plus de 200 véhicules sur www.wb-garage.ch

Mit Anhängerkupplung 2`400 KG

Wichtige, nennenswerte Ausstattung:

*Frisch ab Service
*schon ab CHF 420- / Monat erhältlich
*Servicegepflegt
*CH-Version aus 1. Hand
*Unfallfrei
*Automat
*Getönte Scheiben
*Parksensoren
*Sitzheizung
*Tempomat
*Bluetooth (Freisprecheinrichtung)
*Klimaautomatik
*Navigationssystem
*Ledersitze
*Gratisservice 10 Jahre oder 150`000 KM

inkl. Werksgarantie Volvo 5 Jahre

Profittieren Sie von unserer großen Auswahl und langjährigen Erfahrung

* Große Auswahl an Lager- u. Vorlauffahrzeuge
* Top-Occasionen zu Markgerechten Preisen
* Garantieverlängerung über QUALITY1
* Fahrzeugeintausch zu fairen Preisen
* Finanzierung / Leasing auch ohne Anzahlung
* Lieferservice CH-weit ab CHF 350,-
* Eigene Werkstatt zu fairen Stundenansätzen


Besuchen Sie unsere Ausstellung in Cham und vereinbaren einen Termin. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Fußmatten, Ein-Umlösung….",FALSE,2099,62
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10978730","VOLVO XC60 2.0 B4 MH R-Design AWD","Aktionspreis / Modelljahr 2022 mit Google Maps",38885,2021-07-01,"SUV / Tout-terrain",72200,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",6.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Längmatt 9, 6212 St. Erhard",10978730,2023-10-27,72210,"Ich möchte mich bei der Firma Stierli Automobile AG am Sursee ganz herzlich bedanken. ...",FALSE,853,5
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10743865","VOLVO XC60 T5 AWD Inscription Geartronic","[ Ab MFK & Service ] -**- [ inkl. 12 Monate Garantie ] -**- [ Leasing & Kredit ] -**- [ Autoversicherung inkl. Anmeldung ]",38890,2018-01-01,"SUV / Tout-terrain",50000,"Essence","Automatique",250,"4 roues motrices",7.4,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Breitenweg 4, 6370 Stans",10743865,2023-08-03,75820,"Willkommen bei ZK Automobile AG Zentrum Stans-Süd

Danke für den Besuch, und Ihr Interesse an unserem Fahrzeug 

° Ein schöner, gepflegter Volvo XC60 T5 AWD Inscription Geartronic aus 1 Hand
° CH Fahrzeug, mit Gratisservice: 10 Jahre oder 150'000 km. (ab 1. Inv.).
° Inv. 12.2017  |  Model 2018 !
° Ab Service & MFK 
° 8-fach bereift mit Alufelgen 
° Inscription, Top Ausstattung ! ( Vergleichen Erwünscht )

Keine Besichtigungen ohne Telefonische Voranmeldung möglich

Unter (Ausstattung) finden sie:
•	Die Serienmässige Ausstattung
•	Die Optionale Ausstattung 
Um die Ausstattungsliste zu sehen, bitte klicken sie auf Alle anzeigen >   
Hinweis: Die effektive Ausstattung kann von der publizierten Ausstattung abweichen 

Leasing und Finanzierung 
Wir beraten Sie in Zusammenarbeit mit
* Cembra Money Bank AG
* LeasForce 

Garantie
* Quality 1
* CarGarantie
* SuisseFox


Haben wir Ihr Interesse geweckt?
Möchten Sie Informationen zu diesem Fahrzeug
oder wünschen Sie eine Besichtigung oder Probefahrt?
Sie erreichen uns telefonisch oder per E-Mail


Folgendes bieten wir an: 

* Reparaturen und Servicearbeiten rund ums Auto
* Aufbereitung von Fahrzeugen
* Tuning von Fahrzeugen, Software-Optimierungen 
* Eintausch von Fahrzeugen  
* Leasing und Finanzierungsberatung
* Beschaffung von Neuwagen In- und Ausland
* Verschiedene Garantieleistungen für Ihr Auto
* Wir organisieren den Hol- und Bringservice
* Wir beraten Sie bei der Autoversicherung
* Strassenverkehrsamt - wir regeln alles für Sie
* im Auftrag suchen wir das richtige Auto für Sie
- und vieles mehr…

Wünschen Sie Informationen zu unserem Service?
Gerne erwarten wir Ihre Kontaktaufnahme 



ZK Automobile AG
Breitenweg 4
6370 Stans
Verkauf: 041 541 52 07
Garage:  041 610 51 87
www.zk-automobile-ag.ch",FALSE,2130,90
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10580198","VOLVO XC60 T5 AWD R-Design","",38890,2018-04-01,"SUV / Tout-terrain",79300,"Essence","Automatique",250,"4 roues motrices",NA,TRUE,2018-04-01,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Studacherstrasse 1, 5416 Kirchdorf AG",10580198,2023-06-03,NA,"Händlergarantie, 12 Monate",FALSE,2040,151
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-9493084","VOLVO XC60 T5 AWD Momentum","Wir sprechen Deutsch! Nous parlons Français! GARANTIE! Services gratuits! 2 jeux de roues en alu! 4x4 automatique!",38900,2018-02-01,"SUV / Tout-terrain",74500,"Essence","Automatique",250,"4 roues motrices",7.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Pré du Pont 109, 1868 Collombey",9493084,2022-11-14,NA,"Wir sprechen Deutsch! Nous parlons Français! We speak English! Falamos Português! Hablamos Español!

DESTOCKAGE! - CHF 2'000.- déjà déduit sur prix affiché!

Magnifique véhicule 4x4 automatique de qualité en excellent état pour le meilleur prix, services suivis et faits pour la vente + GARANTIE!

 4 jantes en alu avec 4 pneus été + 4 jantes en alu avec 4 pneus d'hiver.

TOP-OCCASION / TOP-PRIX.

Garantie UPSA de 12 mois (Selon conditions QUALITY1 AG) + Services gratuits 10 ans ou 150'000 km (Selon conditions VOLVO Suisse)",FALSE,2099,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10113368","VOLVO XC60 2.0 T5 Inscription AWD","",38900,2017-08-01,"SUV / Tout-terrain",80772,"Essence","Automatique",254,"4 roues motrices",7.3,TRUE,2017-08-29,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10113368,2022-12-19,76835,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,2283,317
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10629751","VOLVO XC60 D4 AWD R-Design Geartronic","",38900,2018-03-01,"SUV / Tout-terrain",58300,"Diesel","Automatique",190,"4 roues motrices",5.6,FALSE,2023-06-01,FALSE,FALSE,"","Rötzmattweg 109, 4600 Olten",10629751,2023-06-20,NA,"Ich habe vor Kurzem einen Mercedes gekauft. Ich war total enttäuscht, weil sie ...",FALSE,2071,134
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10980532","VOLVO XC60 B4 Diesel Mild Hybrid AWD Inscription Geartronic","Navigation, 360 Kamera, Bluetooth, Leder, Stizheizung, Led Licht etc.",38900,2020-05-01,"SUV / Tout-terrain",63650,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",5.8,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Ueberlandstrasse 241, 8051 Zürich",10980532,2023-10-28,75205,"Interieur Leder Braun",FALSE,1279,4
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10906535","VOLVO XC60 T5 AWD Inscription Geartronic","",38900,2018-08-01,"SUV / Tout-terrain",76730,"Essence","Automatique",250,"4 roues motrices",7.5,FALSE,2019-03-11,FALSE,FALSE,"","Rue Viguet 1, 1227 Genève - Acacias",10906535,2023-10-02,82469,"",FALSE,1918,30
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10919405","VOLVO XC60 2.0 T5 Inscription AWD","",38900,2019-09-01,"SUV / Tout-terrain",87900,"Essence","Automatique",250,"4 roues motrices",7.3,FALSE,2019-09-23,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de la Glâne 124, 1752 Villars sur Glâne",10919405,2023-10-06,NA,"1ère main - crochet d'attelage",FALSE,1522,26
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10693915","VOLVO XC60 2.0 B4 MH Momentum AWD","",38900,2021-05-01,"SUV / Tout-terrain",64736,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",6.3,TRUE,2021-05-06,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Worbstrasse 171, 3073 Gümligen",10693915,2023-07-12,67915,"We highly recommend this dealership, and Mr Boi Lung Tsan in particular. Very ...",FALSE,914,112
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10859528","VOLVO XC60 B4 D AWD Momentum","",38900,2021-09-01,"SUV / Tout-terrain",65400,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Av. Général-Guisan 47, 1800 VEVEY",10859528,2023-09-15,NA,"Roues hiver alu",FALSE,791,47
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10861400","VOLVO XC60 2.0 B4 MH Momentum AWD","",38900,2019-07-01,"SUV / Tout-terrain",27900,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",6.3,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de la Glâne 124, 1752 Villars sur Glâne",10861400,2023-09-15,NA,"",FALSE,1584,47
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10859529","VOLVO XC60 B4 D AWD R-Design","",38900,2021-05-01,"SUV / Tout-terrain",75400,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Av. Général-Guisan 47, 1800 VEVEY",10859529,2023-09-15,NA,"Roues hiver alu",FALSE,914,47
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10933090","VOLVO XC60 2.0 D5 Inscription AWD","",38950,2018-06-01,"SUV / Tout-terrain",83000,"Diesel","Automatique",235,"4 roues motrices",5.8,TRUE,2018-06-04,FALSE,FALSE,"","Gewerbeweg 13, 9490 Vaduz",10933090,2023-10-11,74098,"Einfach nur Top !! sehr zum empfehlen!!
aaa",FALSE,1979,21
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10389448","VOLVO XC60 T8 eAWD Momentum Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",38950,2020-02-01,"SUV / Tout-terrain",118000,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.3,TRUE,2023-04-15,FALSE,TRUE,"A partir du, 20.02.2020, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10389448,2023-03-28,81960,"Anhängerzugvorrichtung (schwenkbar, 13-polig)",FALSE,1369,218
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10855935","VOLVO XC60 T8 eAWD Momentum Geartronic","*CH Fahrzeug mit Werksgarantie*8- fach bereift*Frisch ab Service und MFK*Panoramadach*",38990,2019-02-01,"SUV / Tout-terrain",46900,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.3,TRUE,2023-09-14,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Dorfstrasse 14, 8164 Bachs",10855935,2023-09-14,NA,"*CH Fahrzeug mit Werksgarantie*8- fach bereift*Frisch ab Service und MFK*Panoramadach*Vielen Dank für Ihr Interesse an unseren Fahrzeugen*Bitte telefonische Voranmeldung für Besichtigung und Probefahrt*Wir freuen uns auf Ihren Besuch*",FALSE,1734,48
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-9859874","VOLVO XC60 D4 AWD Inscription Geartronic","Parfait état. Sous garantie.",39500,2018-02-01,"SUV / Tout-terrain",40800,"Diesel","Automatique",190,"4 roues motrices",5.2,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","1224 Chêne Bougeries",9859874,2022-11-14,NA,"Comme neuve. Toutes options. Vendue avec pneus d'hiver et portes skis Volvo. Service gratuit inclu encore 4 ans. Garantie prolongée à Janvier 2025.",FALSE,2099,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10933093","VOLVO XC60 2.0 T5 R-Design AWD","",39500,2019-01-01,"SUV / Tout-terrain",81500,"Essence","Automatique",250,"4 roues motrices",7.3,FALSE,NA,FALSE,FALSE,"","Gewerbeweg 13, 9490 Vaduz",10933093,2023-10-11,76260,"Einfach nur Top !! sehr zum empfehlen!!
aaa",FALSE,1765,21
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10732256","VOLVO XC60 2.0 T5 R-Design AWD","Die besten Preise. Testen Sie uns. 360° Kamera, Intelli Safe Pro Pack, Bussines Pack, Head Up Display",39640,2018-06-01,"SUV / Tout-terrain",53000,"Essence","Automatique",250,"4 roues motrices",7.3,TRUE,2018-06-13,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Dunantstrasse 9, 8570 Weinfelden",10732256,2023-07-28,81705,"Herzlich Willkommen bei der Engeler Automobile AG.
Unser Familienunternehmen ist ihr Ansprechpartner für Volvo in der ganzen Schweiz. Gerne beraten wir Sie professionell und speditiv bei Ihrem Fahrzeugkauf und haben immer die besten Angebote für Sie bereit. Sollte Ihr Wunschfahrzeug nicht bei uns an Lager sein? Kein Problem! Dann bestellen wir es zu den für Sie besten Konditionen. Sie haben ein Fahrzeug welches Sie eintauschen möchten? Wir unterbreiten Ihnen gerne eine faire und marktgerechte Offerte. Bei Bedarf erstellen wir Ihnen auch attraktive Leasing- oder Finanzierungs-Angebote. Selbstverständlich stehen Ihnen all unsere Fahrzeuge stets für eine unverbindliche Probefahrt zur Verfügung.
Wir freuen uns auf Ihren Besuch.
Engeler Automobile AG, Ihr Volvo-Partner seit 1958.",FALSE,1979,96
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10813844","VOLVO XC60 D4 AWD Inscription Geartronic","Head-up - Panoramadach - Luftahrwerk - 360° Kamera - Massagesitze - Bowers&Wilkins - Memory-Sitze - Spur-/Totwinkel-Assist",39700,2018-11-01,"SUV / Tout-terrain",98000,"Diesel","Automatique",190,"4 roues motrices",5.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Buzibachstrasse 47, 6023 Rothenburg",10813844,2023-08-30,NA,"Gepflegtes CH-Fahrzeug mit TOP Ausstattung:


Exterieur: ONYX BLACK / Metallic

Interieur: Leder schwarz perforiert mit Massagefunktion I Sitz-belüftung/heizung


*** Gratis Service 10 Jahre/150'000 Kilometer ab 1. Inv. ***",FALSE,1826,63
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10137432","VOLVO XC60 2.0 T5 Momentum AWD","CH Fahrezeug,ab MFK und Service 12 Monate Garantie 1 Hand Unfallfrei / Gratis Service 10 Jahre 150000 km./ Top Ausstattung",39700,2017-12-01,"SUV / Tout-terrain",86800,"Essence","Automatique",254,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Salwiesenstrasse 2, 9320 Arbon",10137432,2022-12-30,75000,"** First Class aus erster Hand ** Alle unsere Fahrzeuge werden mit folgenden Leistungen an den Kunden übergeben: / frisch ab MFK / Service ausgeführt / mindestens mit 12 Monaten Garantie / Fahrzeuge sauber aufbereitet, poliert und professionell gereinigt / Tank voll und Vignette / Fahrzeuge sind garantiert Unfallfrei / Auf Wunsch können Sie unsere Fahrzeuge kostenlos beim unabhängigen Experten TCS prüfen lassen / Richner AG Steinach All Inklusive: *** Autokauf bei uns eine sichere Sache *** Besuchen Sie unsere Homepage www.richner-steinach.ch",FALSE,2161,306
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10482667","VOLVO XC60 T8 eAWD Inscription Geartronic","Pine Grey Bowers & Wilkins",39800,2019-03-01,"SUV / Tout-terrain",96000,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",3.5,FALSE,2023-03-06,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Chemin de Champagne, 1025 St Sulpice",10482667,2023-05-01,107035,"",FALSE,1706,184
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10901411","VOLVO XC60 B4 Diesel Mild Hybrid AWD Inscription Geartronic","",39800,2019-09-01,"SUV / Tout-terrain",99500,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de Delémont 63, 2802 Develier",10901411,2023-09-29,75990,"Rien à redire, tout nickel 👌",FALSE,1522,33
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10116923","VOLVO XC60 D4 AWD Inscription","",39800,2018-01-01,"SUV / Tout-terrain",86500,"Diesel","Automatique",190,"4 roues motrices",NA,FALSE,NA,FALSE,FALSE,"","Kantonsstrasse 61, 3930 Visp",10116923,2022-12-20,NA,"Winterkompletträder, Werksgarantieverlängerung bis 01.2025",FALSE,2130,316
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10929974","VOLVO XC60 2.0 T6 R-Design AWD","** 360° Kamera ** Panorama-Glasdacch ** Harman/Kardon Musikanlage ** Spurhalte und Kurvenassistent ** Head-Up Display **",39800,2019-11-01,"SUV / Tout-terrain",66500,"Essence","Automatique",310,"4 roues motrices",7.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 24 mois","Wilerstrasse 71, 9200 Gossau",10929974,2023-10-10,NA,"** 360° Kamera ** Panorama-Glasdacch ** Harman/Kardon Musikanlage ** Spurhalte und Kurvenassistent ** Head-Up Display **",FALSE,1461,22
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10920033","VOLVO XC60 2.0 B5 MH Inscription AWD","Navigation inkl. 360° Kamera, Head-Up Display, Panorama-Schiebedach, LED-Scheinwerfer, 4-Zonen Klimaautomat, Pilot Assist..",39800,2019-09-01,"SUV / Tout-terrain",89800,"Hybride léger diesel/électrique","Automatique",249,"4 roues motrices",7.2,TRUE,2019-09-27,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Sinserstrasse 45, 6330 Cham",10920033,2023-10-06,84910,"Imholz Autohaus AG
Mit unseren 4 Marken und einem grossen Occasionsangebot finden Sie sicher das passende Fahrzeug. Zögern Sie nicht mit Ihrem Wunsch-Auto Probe zu fahren und vereinbaren Sie einen Termin bei uns.

Ob Versicherung, Finanzierung, Teilzahlung oder Miete, wir erstellen Ihnen gerne das passende Angebot für Sie.

Wir freuen uns auf Ihren Besuch.
Imholz Autohaus AG
Familiär - Freundlich - Kundenorientiert

Unsere Standorte:
Peugeot / Volvo
Sinserstrasse 45, 6330 Cham

FordStore (Personenwagen)
Sinserstrasse 55, 6330 Cham

TransitCenter (Ford / Peugeot / Isuzu Nutzfahrzeuge)
Knonauerstrasse 43, 6330 Cham

Occasionen
Knonauerstrasse 43, 6330 Cham

Preis ist excl. Ablieferungspauschale.",FALSE,1522,26
