web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,created-date,new-price,description-text
"1698023653-1534","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10291823","SKODA Octavia Combi 2.0 TDI 150 Soleil 4x4 DSG","","CHF 27'900.–","03.2019","Break","75'900 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","4 roues motrices","4.9 l/100 km","Oui","15.03.2023","Non","Oui","À partir de la livraison du véhicule, 6 mois","Schaffhauserstrasse 70, 8451 Kleinandelfingen","Listing ID: 10291823","2023-02-26","Oui","Frisch ab Service"
"1698023666-1535","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10613602","SKODA Octavia Combi 1.8 TSI Ambition 4x4 DSG","Sehr gepflegtes Fahrzeug","CHF 27'900.–","04.2018","Break","74'050 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.6 l/100 km","Oui","25.05.2023","Non","Oui","Dès la 1ère mise en circulation, 12 mois ou 10'000 km","Via Charels Suot 11, 7502 Bever","Listing ID: 10613602","2023-06-15","Non",""
"1698023681-1536","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10617477","SKODA Octavia 2.0TDI Scout 4x4","Superbe Skoda Octavia, boîte automatique 7, toit ouvrant.","CHF 27'900.–","12.2019","Break","63'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","-","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 24'000 km","Rue de la Plaine 65, 1400 Yverdon","Listing ID: 10617477","2023-06-16","Non","Superbe Skoda Octavia Scout!!! 
Garantie 12 mois 

Options principales :
-Assistance au parcage />-Toit ouvrant panoramique électrique
-Coffre électrique
-Charge téléphone sans fil br />
Possibilités de leasing, financement et reprise de votre véhicule actuel. 

C'est avec un très grand plaisir que nous vous accueillons au garage DE LA PLAINE, Succursale du Groupe Leuba, à Yverdon-les-Bains. Agence officielle MERCEDES-BENZ, SMART et MAZDA."
"1698023694-1537","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10865420","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","Anhängekupplung, Navigation, Bluetooth, Klimaautomatik, Voll Led Scheinwerfer","CHF 27'900.–","12.2018","Break","56'250 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","5.1 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Ueberlandstrasse 241, 8051 Zürich","Listing ID: 10865420","2023-09-18","CHF 43'560","Interieur Schwarz-Rot"
"1698023707-1538","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10916113","SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4","","CHF 27'900.–","04.2021","Break","67'800 km","Diesel","Automatique","150 PS (110 kW)","4 roues motrices","5.4 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Rue d' Etrablon 1, 1023 Crissier","Listing ID: 10916113","2023-10-05","CHF 45'290","pas photos"
"1698023720-1539","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10893582","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","","CHF 27'900.–","04.2019","Break","68'400 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","7.1 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Via Pian Scairolo 36, 6915 Pambio-Noranco","Listing ID: 10893582","2023-09-27","CHF 50'150","Ruote invernali 

Incl. pacchetto consegna - 364328"
"1698023735-1540","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10241565","SKODA Octavia Combi 2.0 TDI Style 4x4 DSG","*BITTE NUR AUF VORANMELDUNG*frisch ab MFK*Virtual Cockpit*Front Assist*Abstandregeltempomat*DAB+ Radio*Rückfahrkamera","CHF 27'900.–","07.2019","Break","45'900 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","4 roues motrices","4.9 l/100 km","Oui","11.04.2023","Non","Non","","Gewerbestrasse 1, 6340 Baar","Listing ID: 10241565","2023-02-08","Oui","*frisch ab MFK
*Virtual Cockpit
*Front Assist
*Lane Assist
*Abstandregeltempomat
*DAB+ Radio
*Leder
*Rückfahrkamera
*Sitzheizung vorne & hinten

*Die effektive Ausstattung kann von der publizierten Ausstattung abweichen

*Optional können Sie Ihre Vollkaskoversicherung direkt in die monatliche Leasingrate einbinden
*Optional Ablieferungspauschale von CHF 390.- (Aufbereitung, Vollgetankt, Vignette)
*Optional Garantie
*Eintausch und Leasing sind möglich
*Eigene offizielle BMW Service Vertragswerkstatt (www.BMW-Winter.ch)
*Eigene Carrosserie und Lackiererei (www.Beulenschmid.ch)
*Vertragspartner der Zürich Versicherung (Help-Point Partner)"
"1698023748-1541","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10251538","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","Navi / portellone elettrico / sedili riscaldabili / vetri scuri / cerchi del 19’….","CHF 27'900.–","10.2018","Break","85'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","5.1 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Via Cantonale 1A, 6760 Faido","Listing ID: 10251538","2023-02-11","Non","Fantastici. Professionisti al vostro servizio!"
"1698023763-1542","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10847430","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","","CHF 27'900.–","12.2019","Break","91'000 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","7.1 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois","Via Cantonale 1A, 6760 Faido","Listing ID: 10847430","2023-09-11","CHF 48'800","RUOTE INVERNALI
[AE4] Pacchetto Servizio 4 anni, max. 120'000 km
[PXN] Cerchi in lega leggera 7.5 x 19"" «XTREME» (Pneumatici 225/35 R19), nero
[PDE] «KESSY» (Keyless Access) ? sistemi automatici di chiusura e accesso
[PG2] Barre sul tetto in nero - verniciato
[LH] Nero/Rosso (RS)
[YOW] Infotainment Online 3 anni
[0VG] Documenti di bordo italiano
[AE6] Codice per Pacchetto Servizio
[AB5] Vantaggio cliente per mySKODA Pack"
"1698023778-1543","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10868055","SKODA Octavia Combi 2.0 TSI Clever 4x4 DSG","Expertisé du jour avec une garantie de 12 mois. Leasing ou financement possible. Frisch Ab MFK mit 12 Monate Garantie.","CHF 27'900.–","02.2019","Break","66'200 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue du Simplon 53, 1920 Martigny","Listing ID: 10868055","2023-09-19","Non","Nous parlons Français et Anglais : Wladimir 0765969696

- Excellent état général
- Documents d'origine
- Doubles de clefs
- Services suivis

****************************************

- Leasing avantageux
- Reprise de votre véhicule

****************************************

FORFAIT PREPARATION Fr.300.00.-

- 1/2 Plein d'essence
- Nettoyage du véhicule
- Vignette autoroutière
- Démarche administratifs auprès du service automobile 

****************************************
N'hésitez pas à nous contacter! 
****************************************"
"1698023791-1544","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2017-occasion-10946731","SKODA Octavia Combi 2.0 TSI RS 245 DSG","Frisch ab Service und MFK inkl. 12 Monate Garantie!","CHF 27'950.–","12.2017","Break","83'000 km","Essence","Automatique","245 PS (180 kW)","Traction avant","6.4 l/100 km","Non","20.11.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Seestrasse 155, 8712 Stäfa","Listing ID: 10946731","2023-10-16","CHF 55'460","4 Winterkompletträder"
"1698023804-1545","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10284634","SKODA Octavia Combi 2.0 TSI RS DSG","Garantie, sehr gepflegt, Top Ausrüstung, AHK, frisch ab Service und MFK","CHF 27'999.–","09.2018","Break","82'000 km","Essence","Boîte manuelle automatisée","245 PS (180 kW)","Traction avant","6.4 l/100 km","Oui","20.04.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Allmeindstrasse 26, 8855 Wangen","Listing ID: 10284634","2023-02-24","Non","Sehr gepflegter 1.Hand Wagen, Garantie, Unfallfrei, Viele Optionen, Winterräder, Spez Auspuff mit dezentem Sound, frisch ab Service und MFK"
"1698023819-1546","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10882030","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","Octavia RS 4x4 TDI mit Virtual Cockpit in sehr gutem Zustand","CHF 28'000.–","12.2020","Break","70'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","7.1 l/100 km","Oui","15.06.2022","Non","Non","","Englisch-Gruss-Strasse 38, 3902 Glis","Listing ID: 10882030","2023-09-23","CHF 45'000","Verkaufe wegen Neuanschaffung meinen gut ausgestatteten Octavia RS in sehr gutem Zustand. 

Das Fahrzeug wurde aus Deutschland importiert, MFK wurde im Juni 2022 bei der Anmeldung hier neu gemacht. 

Service wurde jährlich direkt bei einer Skoda Werkstatt durchgeführt, Fahrzeug ist in einem ausgezeichneten Zustand. 

Ausstattungshighlights

Virtual Cockpit
ACC - Adaptive Geschwindigkeitsregelung 
DDC - dynamische Dämpfer mit wählbaren Profilen 
8-fach bereift auf 18 Zoll Alufelgen, Sommerreifen neu
Anhängerkupplung 

Erstzulassung: 05.2020
65000 km
2.0l, 183 PS"
"1698023832-1547","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10884311","SKODA Octavia Combi 2.0 TSI Ambition 4x4 DSG","","CHF 28'200.–","06.2019","Break","63'250 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.7 l/100 km","Non","14.07.2022","Non","Non","","Im Langacker 19, 8304 Wallisellen","Listing ID: 10884311","2023-09-24","CHF 36'120","Inbegriffen sind Winterreifen, die nur für eine Saison verwendet wurden. Das Auto wurde regelmäßig gewartet - der letzte Check und Ölwechsel war am 22. September 2023."
"1698023847-1548","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-limousine-2019-occasion-10745320","SKODA Octavia Combi 2.0 TSI RS DSG","","CHF 28'200.–","06.2019","Limousine","80'900 km","Essence","Automatique","245 PS (180 kW)","Traction avant","6.2 l/100 km","Non","18.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Moosrainweg 14, 3053 Münchenbuchsee","Listing ID: 10745320","2023-08-04","CHF 45'910","[PW9] LED Nebelscheinwerfer mit «Corner» Funktion
Winterräder
[7Y9] Totwinkelassistent «Blind Spot Detection» (nur mit P14)
[PDE] «KESSY» (Keyless Access) - Schlüsselloses Schliess- und Startsystem

12 Monate Occasionsgarantie / 40 / Inkl. Ablieferpauschale von CHF 420.- Abweichungen und Irrtümer zur Ausstattung des Fahrzeuges vorbehalten."
"1698023860-1549","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10959330","SKODA Octavia Combi 2.0 TDI DSG Ambition","","CHF 28'350.–","04.2021","Break","46'246 km","Diesel","Automatique","150 PS (110 kW)","Traction avant","5.2 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de la Bagne 15, 1753 Matran (FR)","Listing ID: 10959330","2023-10-20","CHF 43'070",""
"1698023873-1550","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10945874","SKODA Octavia Combi 2.0 TDI Ambition 4x4 DSG","DSG 4x4 / ACC / Sitzheizung / Nav/DAB/BT / Climatronic / Parksensoren / Alu 16""","CHF 28'390.–","02.2021","Break","47'800 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","5.1 l/100 km","Oui","21.01.2021","Non","Oui","À partir de la livraison du véhicule, 12 mois","Römerstrasse 16, 2555 Brügg bei Biel","Listing ID: 10945874","2023-10-16","CHF 38'010","Alu-Räder Gamaparts 16"" Black

CH-Fahrzeug aus 1. Hand mit 12 Monaten Occasionsgarantie"
"1698023886-1551","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10532532","SKODA Octavia Combi 2.0 TSI RS","","CHF 28'400.–","10.2018","Break","44'200 km","Essence","Boîte manuelle","245 PS (180 kW)","Traction avant","6.9 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 30'000 km","Gontenstrasse 1, 9050 Appenzell","Listing ID: 10532532","2023-05-17","CHF 45'310","Juste de passage
Belle exposition"
"1698023899-1552","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10791820","SKODA Octavia Combi 2.0 TSI Soleil 4x4 DSG","Neupreis 46.970.- CHF","CHF 28'420.–","06.2020","Break","59'300 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","8.7 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Reinacherstrasse 149 - 151, 4053 Basel","Listing ID: 10791820","2023-08-23","CHF 46'970","[EA2] Anschlussgarantie 2 Jahre, max. 120'000 km (Netto)

0162993 ODR AMAG 477401"
"1698023912-1553","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10936070","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","Privat, aus erster Hand zu verkaufen. Nichtraucherauto.","CHF 28'500.–","09.2020","Break","35'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","6.3 l/100 km","Non","10.09.2020","Non","Non","","Zedernhof 1, 5423 Freienwil","Listing ID: 10936070","2023-10-12","CHF 45'000",""
"1698023925-1554","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10366344","SKODA Octavia Combi 2.0 TSI RS","","CHF 28'500.–","04.2018","Break","86'500 km","Essence","Boîte manuelle","230 PS (169 kW)","Traction avant","6.5 l/100 km","Oui","28.03.2018","Non","Non","","Murtenstrasse 40, 3177 Laupen","Listing ID: 10366344","2023-03-21","Non","Super Arbeit und kompetente Beratung. Sehr freundliches Team das auf die Kundenwünsche ..."
"1698023940-1555","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2017-occasion-10889893","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","Ab Service und MFK (24.05.2023)","CHF 28'500.–","11.2017","Break","35'900 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","5.1 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 100'000 km","Aecherlistrasse 2, 6064 Kerns","Listing ID: 10889893","2023-09-26","CHF 47'370","[LH] Schwarz/Rot (RS)
[YOW] Infotainment Online 3 Jahre
[PG2] Dachreling schwarz-lackiert
[J3] Laser Weiss, Spezial
[RA4] Soundsystem «CANTON» (10 Lautsprecher, Digital Equalizer, Subwoorfer, kombinierbar mit PK3)
Winterräder

Ab Service und MFK (24.05.2023) Ablieferungspauschale Fr. 450.-- (Ablieferungspaket / voller Tank / Vignette)"
"1698023953-1556","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2016-occasion-9862408","SKODA Octavia Combi 2.0 TSI RS230  DSG","","CHF 28'550.–","04.2016","Break","56'100 km","Essence","Boîte manuelle automatisée","230 PS (169 kW)","Traction avant","6.4 l/100 km","Oui","31.05.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 30'000 km","Industriestrasse 39, 9430 St. Margrethen","Listing ID: 9862408","2022-11-14","Oui","zzgl. Ablieferungspauschale CHF 450.00

Finazierung möglich"
"1698023968-1557","https://www.autoscout24.ch/fr/voitures/skoda--octavia?cond=49&make=71&model=496&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10698202","SKODA Octavia Combi 2.0 TSI RS DSG","CH.FZ. AUS 1.HAND. 19"" ALU RS DESINGN. PAKET CHALLENGE. TECHNIK-PAKET. RÜCKFAHRKAMERA. ABSTANDSREGLER. KEYLESS-GO. 8-FACH ALU","CHF 28'700.–","06.2019","Break","43'900 km","Essence","Boîte manuelle automatisée","230 PS (169 kW)","Traction avant","6.6 l/100 km","Non","","Non","Non","","Güterstr. 11, 8957 Spreitenbach","Listing ID: 10698202","2023-07-14","CHF 43'960","- CH-Fahrzeug. Aus 1.Hand


- 19"" Alu RS-Design
- Sportsitze
- Sportlederlenkrad
- Technik-Paket
- Paket Challenge
- LED-Scheinwerfer
- Abstandsregler
- KEYLESS-GO
- Rückfahrkamera
- Vorbereitung für Anhängevorrichtung
- Dunkel getönte Scheiben (SunSet)
- Sitzheizung
- Dachreling schwarz-lackiert
- Parksensoren vorne und hinten
- Handyvorbereitung Bluetooth
- 8-fach Alu bereift..etc..etc...

- CH-Fahrzeug
- Aus 1.Hand
- Frisch ab grossem Service
- Neue Sommerreifen
- Wird vor der Übergabe frisch geprüft"
